word_0,word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_11,word_12,word_13,word_14,word_15,word_16,word_17,word_18,word_19,word_20,word_21,word_22,word_23,word_24,word_25,word_26,word_27,word_28,word_29,word_30,word_31,word_32,word_33,word_34,word_35,word_36,word_37,word_38,word_39,word_40,word_41,word_42,word_43,word_44,word_45,word_46,word_47,word_48,word_49,char_0,char_1,char_2,char_3,char_4,char_5,char_6,char_7,char_8,char_9,char_10,char_11,char_12,char_13,char_14,char_15,char_16,char_17,char_18,char_19,char_20,char_21,char_22,char_23,char_24,char_25,char_26,char_27,char_28,char_29,stat_0,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,label
0.16751217550020084,0.26212828231791657,0.21100960209440722,0.15820113968427763,0.26297134827378654,0.28713010397576455,0.25733554527664454,0.22424916102078815,0.0988853395823191,0.3203773547984604,0.21978991907956555,0.0167957884679816,0.25752540810163044,0.38622012720175825,0.0808531307405188,0.21991796997475493,0.36384530137002935,0.3299896422396187,0.13344748975126622,0.08122514949979194,0.30975228376537517,0.030863177353815364,0.05157230125115504,0.30103378049274565,0.006919703238878184,0.20854799474598604,0.19281121170131252,0.16716978312698677,0.12822906654479863,0.35636525920698947,0.24691876950519753,0.023847023348957122,0.11322742676198634,0.25602369566719174,0.06942806668368666,0.17558896325697076,0.35278420217386036,0.23056009512164755,0.243094066468485,0.2776990569756416,0.3603557474975942,0.06875458843437214,0.2971811708313457,0.059336857503072965,0.35313841601164175,0.23276400378127615,0.2376684419059347,0.20977658031119206,0.039090531960210353,0.3531719647696835,0.04000562893415274,0.22036020294771436,0.12571679541123,0.10363639368257704,0.3916404188867053,0.13204534143557675,0.2623280465797087,0.30485618316519814,0.3483328376431386,0.0851652093424089,0.15089613452908837,0.31563281681609034,0.29735434056636756,0.1529924793280434,0.058297034220912994,0.37298076823798926,0.17678247032464306,0.3486258498565045,0.369193933364801,0.10976083718058023,0.3745824899424306,0.3874916719795121,0.29043715021086625,0.39066983080450024,0.0207240708318325,0.22740903252905276,0.3143114470410831,0.02551317259347337,0.3608793601308342,0.3377646037678561,0.13745293580664206,0.38587333266164203,0.25756761816585744,0.34583448288064816,0.08028752701853224,0.01399295877478779,0.17743183011632058,0.36800524058886963,0.34746269279385095,0.34754028360161493,0.0
0.38253438573843773,0.12926267081783727,0.13159944026693418,0.3035914028411815,0.2668714152985476,0.05285047195219059,0.17076328921156683,0.28062714398198046,0.1936238722633223,0.06024105913018612,0.3627132184104134,0.25907863339296044,0.34296611215388095,0.005828539816044521,0.34737179889740855,0.2681524580098493,0.2435157156815392,0.10563890061282266,0.07367159242629451,0.24713638273006935,0.19160304529000105,0.19232156230259723,0.3125423195704568,0.2710162361187049,0.2021568433339762,0.26194878467562177,0.013306218518567193,0.12255787513458438,0.17612156080413302,0.054936954481103674,0.09972880617171863,0.3526137443151147,0.2448948081692484,0.3850329505128385,0.26597944708754345,0.0630433914018413,0.15822902940984168,0.37806454084582186,0.1241842729242106,0.24526573759046533,0.24418107431444736,0.13351867496311282,0.3080929402917677,0.1833858379123896,0.32268081277576277,0.19297712865290093,0.3213609723527022,0.1287145577837098,0.2039660632804331,0.14219860400020914,0.1823182212982639,0.08336692650516167,0.09292426708264477,0.306639573081195,0.17950675347000655,0.21552074093880697,0.17450451720171867,0.18679173188831763,0.03408090171775378,0.17998214371773424,0.25992665901776263,0.2958490036988265,0.16860782281840062,0.15579211280281324,0.058743924954548415,0.23575188232136585,0.35327244141680353,0.2697826186578572,0.09831272260979596,0.08752392421108098,0.2765079801052443,0.05614117618513928,0.11762727828729963,0.32277543422686183,0.22122376778100647,0.08360149796158525,0.15653249222279284,0.22039550290252452,0.20198454824502302,0.15202815255023908,0.19301562894919472,0.2447120577411419,0.3125378484347582,0.007588082521245054,0.005635053963684644,0.04788384420384331,0.22786558413757374,0.12096094093383886,0.05261453638614349,0.1275979854689655,0.0
0.7003726690134275,0.8419858314548156,0.8305607307005097,0.7331362954176225,0.656642158002481,0.6470851624913591,0.7173918741804655,0.7435247365118376,0.7848404644890383,0.6700256416544613,0.6640546571384717,0.9523594324039869,0.6587078396432311,0.979996380392387,0.8616528357537865,0.9603694257637174,0.7260283281254745,0.9651612060672914,0.7485852688274391,0.6719356304760747,0.7785526882642202,0.68825824881728,0.8653310834688163,0.9336006055546888,0.8638137402519314,0.7359787110541075,0.6167620564576479,0.909576814087449,0.8637442837135318,0.6448317963469241,0.9280977069950598,0.7341612801236176,0.8252444247821934,0.6688329710042819,0.7254487997510164,0.9720896117806807,0.9570606473254032,0.6545565508578103,0.6381794808817358,0.9680933510743337,0.9564717239459398,0.677505632218815,0.9105786388702877,0.685965446755202,0.9544337631204771,0.8581497299420928,0.7084544302928142,0.9234435643836958,0.7984274062958411,0.8531969943183284,0.8536850512066042,0.9661269365796076,0.7578043216285968,0.9017419165847017,0.8618697793139205,0.9714797617944824,0.7498601590244505,0.9179647292112161,0.6478756997928947,0.6242752723049217,0.9621700864344278,0.6595421768914578,0.9715604747215232,0.600318279857304,0.984416892246069,0.8491812718510453,0.9981739401942293,0.8545083000095741,0.9882863289516719,0.7055217121196462,0.8871602161831749,0.9933921950062254,0.7221286892587772,0.9862311479239986,0.9845272117208096,0.8493710958081346,0.6258508256073845,0.608361047958711,0.7525552997914737,0.950842691191997,0.8983465933707317,0.7016885798593574,0.8186631971116693,0.9568794014386949,0.8316625466857048,0.7908005748175216,0.93078136052316,0.8569932064346972,0.9208568576870831,0.6220964635500041,1.0
0.1827263298332782,0.2442082947634291,0.05026855312427299,0.14007011475125686,0.18999098786935026,0.018245982912525528,0.07396098964469743,0.25296258977892655,0.03868301669320182,0.1909510758423656,0.2211328362613473,0.2943607209907023,0.07279911370265038,0.15739356735598975,0.3750486776920434,0.16957133349219655,0.22708322179541118,0.3390881068892062,0.0026641476043600676,0.39070585520482304,0.16877842835120133,0.1708599235776901,0.38361427739001885,0.26346996693605745,0.013993403059536336,0.33953860485994647,0.3272005250027103,0.3020170837066073,0.09993911377327765,0.3612330920441645,0.28400190055051916,0.2970564820176656,0.024465809245059145,0.3858677741937675,0.22939636665983865,0.14304473951681104,0.3351864459824805,0.005485320771957448,0.029497644961339733,0.10001504738743053,0.3353514924191089,0.23870838974428532,0.36964433370343164,0.1741158218707983,0.26462832527305113,0.2216514041237519,0.08057230111179169,0.002490728420415911,0.21201468214852454,0.08660321291938855,0.3229443491532906,0.3133494811179456,0.2577551268264466,0.01312031386059629,0.29843163585411253,0.17916846797854574,0.043945383517892414,0.1287267351462716,0.031070992431075473,0.17752655805778358,0.20957604101770025,0.08721219160058494,0.02617402913453213,0.3577773502362168,0.010397047839280173,0.1944720428189174,0.06162750733313978,0.25032931107149076,0.21538997679813876,0.34617728342178655,0.338919235553612,0.36057217289010446,0.03187371866714757,0.11588478587548395,0.29269839805661513,0.38004865181012565,0.1610717836017701,0.19636884825195283,0.006816983015353273,0.09233624132650903,0.18705576131439614,0.3812589182414741,0.24569024268861508,0.02605714561970567,0.1572322013065568,0.16730195122712252,0.3513029352683075,0.022380528085216556,0.17799282876057934,0.1600966682490067,0.0
0.8576050407402487,0.6219822354424058,0.7093842627226403,0.8235331570298562,0.9499061165275533,0.9643683370531841,0.7908559936047667,0.6500855855890592,0.7034700376172287,0.7956210760643243,0.9443349756186541,0.8541548795284302,0.9752208531661682,0.6695165123457213,0.977053428181194,0.6956016932865772,0.9998811987472781,0.8987766261056578,0.7068568573545213,0.8444873753841394,0.8068246015605849,0.9757836147761907,0.7589924725783961,0.6713557014183891,0.9470267073784027,0.7737348205667823,0.8888481139510883,0.8368408760259846,0.7303364855600428,0.6074132279814268,0.9428508628347407,0.8543394370044841,0.7716943936761457,0.6615154005388666,0.8554278306554082,0.9531232917140511,0.972714950389233,0.9714554754023434,0.6438883889880533,0.7428679967292872,0.8283841942696604,0.6137796206761069,0.7964372012432636,0.6197182822176613,0.877212353276503,0.6260544696339255,0.6052740575503922,0.8131225061007308,0.7330279943738394,0.9647737313268283,0.7927027171072876,0.9784305312259806,0.8860699723316949,0.83553236776961,0.7661414135754898,0.6376742959353118,0.9593354845007013,0.8272906430540279,0.8469991375165611,0.74182791127973,0.7919837351422847,0.9189584647274047,0.7020913579087484,0.9002130126415794,0.6016216619085218,0.6146582818650606,0.7950179550720269,0.8727183949633828,0.6183779706960506,0.6151081302681511,0.7559227902993733,0.8261317781861853,0.6948941348283851,0.7808119791772516,0.7135113354759488,0.7591820033320524,0.9733637703391366,0.7548494981990308,0.9727174225378131,0.8167824929085435,0.9392610785399613,0.981740319436933,0.9114054054147182,0.6176375842212322,0.6752898498990348,0.7581623701385374,0.7591271250491567,0.9199501537240959,0.7932789948518308,0.6719121567258641,1.0
0.6033379537588165,0.6239828611140064,0.6804333843209258,0.6986173375254066,0.6210193945024821,0.893675271135419,0.6466913270104413,0.802125151365003,0.6545796462427357,0.831569902948768,0.6394292774645534,0.6028768077045068,0.8958005690377528,0.665281361836708,0.6285371766154605,0.8175063148617916,0.900687258108676,0.8579172038014868,0.8212422305837921,0.7381182834052954,0.839709288517411,0.6833322336261607,0.8907306923624527,0.8298304753305745,0.9890635703849681,0.8336833590591001,0.9791066100856038,0.953712883686875,0.8852431195701094,0.8478685934552986,0.8815153503463269,0.6179811371766214,0.6587714028789081,0.7445778910008554,0.8237448675583113,0.936217364870377,0.9309228911292499,0.9611486225192845,0.7718156586911368,0.6857570513202448,0.63672299854311,0.6806861427917766,0.9216286793488065,0.739620438986406,0.625022554728053,0.695009758323279,0.618419088752632,0.7418106235982922,0.8536992001856302,0.6355097095207208,0.6321055071284819,0.877738948845151,0.9869864176317407,0.8899103562208766,0.7238881620672117,0.673035701312411,0.9467506599308241,0.614523971190546,0.8878054911418589,0.7607635354953848,0.8869961108292916,0.8207435013802754,0.7064332294301122,0.7717768116241273,0.6646144295970745,0.6759548747704865,0.9659154757693909,0.9331468281219749,0.7457334979342521,0.7736213902236014,0.7599378229573781,0.7571884368242473,0.9291881406126149,0.6401042354958298,0.9818791524480084,0.7015132332294568,0.8764405870668597,0.9373811571450696,0.9532685886409097,0.9763210562085842,0.9125687478036755,0.8179302302797653,0.9206051262323474,0.8109846741051394,0.6636585495196536,0.9440006823968097,0.9484423983611112,0.9595319093321028,0.861900938264179,0.8993895308261857,1.0
0.692444254811294,0.8152928298839375,0.8660718128098227,0.996271525610392,0.8780479357465176,0.8404212771232629,0.6605739320212307,0.6641018717432426,0.8157456671272774,0.9656801773018078,0.8649459603216982,0.7332116114790178,0.8847412757072965,0.6342098400116785,0.6751764224484667,0.6840176617232278,0.8376288918513132,0.9913334453571941,0.7291766087950176,0.6702129227235832,0.6190444186563248,0.8680644325169624,0.9493636009037919,0.6746148041630102,0.6024385838631752,0.6879981933865161,0.639629718088399,0.9963756462844635,0.6567075002132078,0.9239173743493074,0.8573379660988367,0.9303641808612674,0.634332502765011,0.747384098063271,0.7158152586168808,0.8460143812396903,0.852136342224852,0.6846034373925245,0.8795278637827342,0.8202566114607768,0.8349090445169245,0.6134657155536626,0.9553131283434966,0.7317429003229379,0.8301976707112626,0.7312022919950415,0.7166370741778544,0.8937669285434658,0.6038297204018757,0.7050072293609293,0.6545165491387736,0.9263812693698512,0.9082352004393144,0.7236078980357487,0.6787842466303087,0.9918841861894773,0.6014373846450479,0.8536752939039138,0.6273204322741188,0.7909909112933764,0.7546165608455049,0.831069753240561,0.7056330372941544,0.8586136499007007,0.7559325936850518,0.8157573159550984,0.9636941107429671,0.7965475590083715,0.9408624681646005,0.7304463234740644,0.9785673383567131,0.8136567432730117,0.8017676890210108,0.7432903962471102,0.9643617193127275,0.7369661736305048,0.643108025749371,0.9152403899112131,0.7012091696282823,0.7207919507064177,0.7703938843248226,0.7819827472574096,0.6453653317488794,0.7979094214218103,0.8862347170130183,0.7346335472319592,0.9042856963526877,0.6492377831395495,0.9447616027964403,0.8864734508414408,1.0
0.1865554398999453,0.0045600890673819896,0.38778189416670583,0.09085158360730246,0.0737891096541655,0.23916400799720017,0.23477252647432656,0.027859308251266857,0.2961606717424968,0.06771234443516497,0.22547861037572758,0.1760805967577198,0.24502979539341474,0.1482772170034084,0.3250236154402051,0.3748794311643885,0.13234969288182255,0.3314596809527282,0.3005600294844388,0.25307888528531697,0.2675978029319272,0.1963974165753312,0.10729956658519386,0.2716998448788343,0.1468512334471925,0.3645987254138003,0.010268822761083651,0.19224087677911658,0.1299501997364639,0.05717624791808693,0.08321656876332076,0.23168597854691508,0.22441309703167153,0.1571853494536177,0.02429024225462886,0.04439874113351046,0.15976939948105773,0.35205277438312654,0.3925319077740387,0.17598711036339096,0.24418208862146773,0.0038182845548806023,0.010604037691296232,0.39145187032559564,0.11894037956614355,0.18722257102146536,0.35764455635277176,0.1496980157156528,0.014997819879285546,0.30572848972035344,0.06523703291254206,0.16712010987028678,0.04434076842768833,0.11366314676294818,0.23769801530640816,0.04148920320922418,0.3054122113872741,0.06432145250770019,0.19294501003308984,0.3776295037074914,0.1630634280916813,0.29288186818993306,0.21821632551037565,0.08566874316113604,0.20662744356407728,0.16641528682598145,0.13261306569331968,0.21724407978085492,0.18820582599818328,0.2078944459601608,0.2259076074440859,0.24573894980530003,0.1491278625906279,0.041265764152571376,0.21640176745219364,0.33427449182730906,0.3972243899048113,0.10956943182844721,0.20120491471970703,0.21546979870803604,0.18720040993311682,0.059799677900529695,0.09070622114478191,0.23167256469426137,0.16176796215798228,0.18823957153033338,0.10640654836696224,0.36383958391764964,0.15163015384257283,0.01308747168539659,0.0
0.13491848543364257,0.31606992616224167,0.1110465377465872,0.33799738130701434,0.38805520352997397,0.0929278513427156,0.15781353493354644,0.17929069134718767,0.03066758195337789,0.2667767659296321,0.16629856101844862,0.08404769439266874,0.28823152307091154,0.21454127914398669,0.3718068226649791,0.3785420693933475,0.33603084931163546,0.19014114899097248,0.12214986800212611,0.05598374643525026,0.005141662172002581,0.13109544402995832,0.22789884301508234,0.3042129617461414,0.05176969140811725,0.32189752069722155,0.2531842415048777,0.39388134494200955,0.21691796220178788,0.23016432080687382,0.31349452262125255,0.3970612318139034,0.1856393129074974,0.24062678595824172,0.2817116347806166,0.03490922061688293,0.35228578822037176,0.1056893117296835,0.3608037599149254,0.0656290557796293,0.01549877657551,0.040121394159169425,0.029380852787007684,0.09198744566235822,0.16854887548931466,0.38531959289588913,0.15279755522883726,0.17693885216815497,0.36557524769197286,0.18240946531643298,0.237005613152169,0.33331828522250356,0.06707617637804364,0.01604605112844948,0.18143980955240321,0.3460578517828507,0.3246863305137138,0.24961016497892985,0.2819938970238371,0.12495673574581684,0.03861025475737781,0.0723227140556718,0.33117511889745843,0.33214040493787567,0.22682889727912278,0.20747805393436203,0.13194827240762783,0.09130944851433426,0.19689668988062525,0.13116030899502565,0.3711031996429249,0.30435511771585516,0.34448669432801626,0.19126119806270359,0.028651530378675183,0.14957696195048542,0.3991001916289185,0.17790849920670293,0.279854600928051,0.18945943994734785,0.3106725401419604,0.12766834085562354,0.08385497111529966,0.3970283313805372,0.3238598214090953,0.3797323811176143,0.19201149191285785,0.0772402309296299,0.28445213645204426,0.398527211241799,0.0
0.8982853959932569,0.8558816801067284,0.8356388501817702,0.8610220039194287,0.6640725109798097,0.6175690581009412,0.8199133866985269,0.7452620394969374,0.8899602750894178,0.8350080092713957,0.7470747116725104,0.9079056122819499,0.6747215605902336,0.820564801832231,0.9091845637151577,0.6199865409025979,0.7456282417967259,0.8422008731515074,0.7676516255629539,0.6714133582501591,0.694589799619061,0.9011502055848644,0.8039133569016145,0.7127628714135766,0.9404456598216486,0.6844677041986698,0.8077314465960375,0.9706903950456351,0.6275573915279745,0.8526274341998946,0.6795856673874797,0.7711225369992153,0.625703269921405,0.9617710952331208,0.6874949016801093,0.6801712933700841,0.6217448801890696,0.7149427614233725,0.7020289159251498,0.8812456805212388,0.7642065372593172,0.7718440929157749,0.8175883229047018,0.834008579716438,0.6705831900178785,0.9988514492580267,0.6160665545282055,0.7988518535878348,0.8115101000185707,0.7872819497244908,0.90660111335703,0.6581113543581487,0.9660308308050379,0.8844953264240529,0.8974984647744437,0.8481415045151033,0.7369048133942654,0.9684034353015485,0.9840272079740934,0.938631418561566,0.878267135470216,0.7376348890630957,0.9733526302025612,0.8362169645171991,0.7665423813301049,0.6391362529925647,0.6577582265940182,0.7488954456619574,0.8074853279278463,0.6231701907951747,0.9311095292367203,0.699162105012531,0.6577630036725385,0.9775369604956868,0.822637573916951,0.9481618262939492,0.8525182904846627,0.9444289245079358,0.986138616105765,0.896447322573233,0.9359419955583045,0.6672045141875912,0.6580156848478148,0.8073059882484317,0.7738216690206918,0.9365174095190936,0.7526967435094711,0.8605642876907376,0.6247390314214043,0.7652223006734281,1.0
