word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_11,word_12,word_13,word_14,word_15,word_16,word_17,word_18,word_19,word_20,word_21,word_22,word_23,word_24,word_25,word_26,word_27,word_28,word_29,word_30,word_31,word_32,word_33,word_34,word_35,word_36,word_37,word_38,word_39,word_40,word_41,word_42,word_43,word_44,word_45,word_46,word_47,word_48,word_49,word_50,word_51,word_52,word_53,word_54,word_55,word_56,word_57,word_58,word_59,word_60,word_61,word_62,word_63,word_64,word_65,word_66,word_67,word_68,word_69,word_70,word_71,word_72,word_73,word_74,word_75,word_76,word_77,word_78,word_79,word_80,word_81,word_82,word_83,word_84,word_85,word_86,word_87,word_88,word_89,word_90,word_91,word_92,word_93,word_94,word_95,word_96,word_97,word_98,word_99,word_100,char_1,char_2,char_3,char_4,char_5,char_6,char_7,char_8,char_9,char_10,char_11,char_12,char_13,char_14,char_15,char_16,char_17,char_18,char_19,char_20,char_21,char_22,char_23,char_24,stat_1,stat_2,stat_3,stat_4,label
0.32532138079427453,0.07686583397047407,0.23107143732270674,0.02656468597936064,0.09876619473705422,0.06888707042415616,0.13421821505578518,0.2715255876176854,0.19975732676673072,0.3731637039316871,0.08509953593940348,0.14568365850157608,0.1319410307169878,0.09438545038397197,0.39726830765049786,0.1548902181772218,0.3762035921998394,0.1561893895411958,0.08163667149626437,0.04768253227308446,0.3422252772702021,0.012839056194031296,0.38575783533571256,0.16727648471421938,0.09894974043374286,0.246978452886145,0.053165196734474535,0.028858229426542304,0.3311133407638268,0.1698683098501307,0.20730196484181282,0.07067840355002596,0.024569697810776916,0.1471104530607387,0.20245850095203577,0.3061722487512112,0.20042080009418536,0.3130028070743612,0.04617311186972555,0.02558510881758065,0.06354438565738066,0.30880485075549147,0.3037320923354806,0.056547121804256584,0.012395463300271903,0.2741127744848661,0.342112713297191,0.3016430782040729,0.08111959224603127,0.23350715889013426,0.3029462882502165,0.10233148181881582,0.2110883205477812,0.12578416158950811,0.09023016693080846,0.38783573070834104,0.36503278415477053,0.17826709238059482,0.05471122442559056,0.2911629213282595,0.1022804520512881,0.06740712233523781,0.15261160709527385,0.21193992366669565,0.03897613192816585,0.22869858921941064,0.006139349905048608,0.3567476242372347,0.3682966757115467,0.2932283094047406,0.18661976342967104,0.10195850822532448,0.2976448362845586,0.3727188807808255,0.06341348195897582,0.18632879571907923,0.12610465441437127,0.14269671561836397,0.162303112529173,0.38071853774853537,0.10345486714723746,0.19707033563740267,0.3805949886647162,0.19042275608732695,0.3454398087685814,0.023505909730112375,0.3812121673852944,0.07501245881042036,0.3919740138925137,0.07023074610341938,0.17774637911798968,0.1234457966290178,0.17329256843801766,0.1002098959702102,0.3861269649710568,0.12228999362923668,0.2613099648256892,0.054978995839515404,0.32975499393995356,0.21700317740380537,0.1339723758289797,0.32228821305455657,0.3487850153341097,0.2663347724154096,0.25097149523346,0.11504022897531292,0.18610200416217826,0.09207216349195463,0.2817236148364664,0.26014010701033136,0.043686676989488984,0.3591255829344101,0.3950633802050254,0.05665767921839984,0.11021875339849047,0.32859627601461333,0.15797513801453833,0.023062638229582124,0.3647040647093004,0.2101320435377121,0.012381595153355596,0.17387635096616538,0.33377088409071565,0.15775344794176505,0.37335312515772223,0.29721282095729074,0.15592282090352227,0.19907413357098,0.0
0.8912807163785044,0.9107915272387321,0.743458073775355,0.602416476416199,0.9754385117839053,0.7748357288624008,0.9898364190893276,0.870943827973707,0.6496053985566156,0.7307808831941172,0.8628200843112117,0.8597011246781199,0.6927941702843669,0.6707427444737969,0.7107163197747571,0.9147567929183942,0.6967479204448812,0.8807122898329729,0.9479998440437956,0.7566489375438357,0.6027976156493414,0.6567830946318512,0.7247587468921854,0.6759816905812229,0.7158054399326677,0.8176167929048609,0.6084324398083972,0.6257125966013293,0.9422957340782447,0.8089278949586522,0.9742124437691617,0.6013102437431629,0.6000604761202916,0.8958386418373441,0.790501088193901,0.9655193385568033,0.914633583692559,0.8015850652658693,0.7914096007486929,0.9244721705382868,0.9214825489287621,0.710777923888496,0.8698547439312807,0.857280901458308,0.9424337993782234,0.9474318283193144,0.7073122567163441,0.9518969816380003,0.9698284486177682,0.643854666216275,0.8294984657580926,0.7745854723459469,0.7607938812941557,0.8819317577218502,0.6518273440793946,0.9279783236157043,0.610639771040415,0.8313203448204507,0.6901439997847477,0.866987567677957,0.8101727575216264,0.9999008923829662,0.9449290165612338,0.7346530967741379,0.8113929716390776,0.7271248203492597,0.8915173966616701,0.7689652546422592,0.6461751052131921,0.8643215503327999,0.604426019152816,0.7189160307924847,0.9628572273766254,0.6376697244764211,0.8017702961848833,0.9180353940680462,0.9618008485161511,0.8239353184142976,0.6612725602012574,0.9763429675322359,0.8997035383267815,0.7582681430353997,0.7107922965088547,0.6190865957635026,0.676572466258308,0.9110708253569896,0.6434510529015388,0.6517650138799239,0.678373080776784,0.7581366919409798,0.675628458244091,0.9617214015555082,0.7030621395470229,0.9677950449856391,0.9939772083403682,0.901921342568504,0.6029748238251762,0.6960080470266176,0.7069333654983493,0.8171018353558003,0.6619837230707271,0.9828326172727542,0.6157477786823791,0.6434401448510749,0.9250343930156423,0.9235902803876643,0.9816984866849305,0.9464188419476955,0.6865726682209697,0.8722148215130534,0.6791581374930278,0.9297378334931593,0.8088751461987279,0.7855294599904056,0.8003243484655931,0.6097330812776862,0.8865056251572889,0.6669018856590666,0.6548030313297224,0.7204177309407352,0.7958477686552478,0.8037061818270527,0.8628273799632565,0.6262720683255766,0.7763014426497251,0.7803021329729785,0.9107622204789633,0.9641209142268167,1.0
0.12398595278109724,0.21418115304562063,0.398232905982187,0.1776254205376945,0.22050861627990226,0.20101122492433512,0.3212744632544129,0.10673586161343002,0.06817520645711879,0.3016372633059448,0.1662472745474617,0.3654904035906749,0.25766371431735907,0.22573724468469702,0.028182821930350866,0.2921647620551192,0.2744161462051833,0.25602876979486194,0.10716380942827622,0.37869572866977785,0.12866205081312804,0.06089238270157371,0.39488046197400556,0.29849851164950725,0.16591475293047253,0.37436657235548276,0.036446949746478906,0.03506448657062311,0.2729804074514342,0.07118881935153741,0.3668558060773137,0.33614366971954834,0.12254688964047458,0.3555358329077481,0.01715507480293135,0.21945514109499756,0.3742251094835333,0.34215319157427926,0.142429329520398,0.07314817409385395,0.08421623536149783,0.2058031512313621,0.23870917753458964,0.013125726649454572,0.16542062369395524,0.33215484625756186,0.17773158009431886,0.06767015637976419,0.38194411720763877,0.10651021597058669,0.31937130625362425,0.07751766653557396,0.16926909168863596,0.19616901590992475,0.20025411837929782,0.20658954724028195,0.08997901627590457,0.2063662087843341,0.19268510155110172,0.08348779885050531,0.3952766238014844,0.3462253571146201,0.35503054040899323,0.27422842015315796,0.06395881227670262,0.22723682555989955,0.32857585265095446,0.015494595475465013,0.1983372413150479,0.15844915199796727,0.08484989186372145,0.1513000015061271,0.39339900434778113,0.289297330544711,0.11981483200597656,0.24214202059233184,0.09866249611427191,0.24433756360970957,0.35846667579397273,0.22275071997702095,0.2933359901810731,0.18133559948651873,0.20964956706559865,0.27803003150195144,0.3249620020205589,0.26378055461017985,0.3909967975560372,0.32792903511931315,0.31086408184315006,0.3380406315924102,0.11248437416973962,0.17281886157935228,0.2257851673578363,0.18495452737707427,0.3389831272896319,0.010827407071692809,0.08367016689312834,0.35268261640074194,0.023640055070786883,0.09079532144351923,0.3246522355006558,0.3112623171734827,0.3095279372346556,0.07655304452387686,0.35025749184410887,0.07873743796677109,0.345282296848447,0.35663105986913374,0.28495358938983223,0.2835662924754891,0.10428152955347857,0.1252564430155561,0.22903087473732367,0.2289532036866423,0.13583445631057095,0.3586083045080378,0.05248147071757767,0.15582301457496053,0.10340193509883272,0.37159353343050394,0.05712549959226396,0.1883042526592937,0.01684630048320317,0.31139213374695734,0.26949627023669037,0.18092017130528842,0.17240115142217807,0.3363507572188307,0.0
0.051146720488967026,0.30621870020634434,4.653902146456446e-06,0.16662633139291688,0.20900407243423538,0.02185376800038892,0.38923126518893314,0.09045013249986877,0.12167948785451235,0.12157700490201094,0.09216666484693997,0.0005895288345245664,0.2917379176351986,0.38673819991971414,0.08971739331401803,0.26521887672136896,0.2967585307834861,0.3393701516362099,0.16905167880544367,0.1211723622561717,0.13011805360921244,0.28504853323940516,0.3267117866022544,0.07264558710264106,0.14837640326310608,0.36077607869966005,0.32267740787789573,0.39394336110499034,0.30169930387283234,0.15727808041116892,0.2362551335978551,0.26440570169892813,0.03138232652684958,0.21779878364154603,0.28372833138904385,0.06692852160042416,0.3122526869702229,0.23350911220564466,0.38088871427903787,0.016968919282756678,0.10613045502218679,0.24062155171992963,0.11862396488237228,0.28576966562849687,0.30360211300877243,0.041006385626589786,0.2055417856827071,0.20355622223642236,0.14771230808621644,0.3731699450278689,0.3310025279492885,0.27888375276385474,0.285730654293999,0.18468645752524765,0.36839780843863035,0.2778381709013142,0.2915924246623266,0.34467636151493813,0.10962863573687641,0.3228283615466812,0.07809624118259682,0.13813678089795514,0.1342441817079371,0.39141018735565625,0.34261488949917074,0.2804679446361039,0.29082270464615606,0.22482911776102843,0.37883626684340765,0.19850350115294463,0.15220708394795782,0.0652141347726364,0.3144822609044232,0.2937775728302366,0.15374201540965396,0.010077365583691746,0.3355989310872043,0.0045671933816294535,0.2814799118516204,0.3881028438904228,0.1750645312592814,0.09398936199838111,0.2819484040173527,0.32685125680623406,0.21857212643113894,0.3868141101024585,0.020667488663184443,0.20191823932181127,0.28738157892902005,0.3450561884596716,0.07170224476311603,0.32000139270547256,0.22108283028741813,0.1586214727959853,0.052686011431637425,0.346118303563565,0.06290928327188615,0.1239151436836397,0.11601821278497476,0.34856561367634176,0.1237619295932388,0.26734751885206043,0.3520410769604687,0.04210225685758502,0.19312735630472921,0.1106731313123408,0.3950064262983421,0.3121375497707747,0.04714285481374301,0.14753269676665162,0.044468057832883504,0.314810241902707,0.19483350278290834,0.2589147425883992,0.229950604204452,0.07304070164259509,0.0051976704626744315,0.34809078313496344,0.03694080648876628,0.3165846048747831,0.07658985697590732,0.3411095068898305,0.23749845255040875,0.15966973528621486,0.11393083119699546,0.012435727110812379,0.19038601188412071,0.2778315983987485,0.0
0.20360641932147083,0.1224751900307442,0.37267602577360015,0.09131522650846624,0.1679674086168114,0.38379743873120237,0.12749007197532616,0.25783726520440003,0.12669081748253008,0.0442699916468996,0.2510188930737171,0.36641261411413617,0.18102586689363676,0.25047061707698687,0.24355936530264924,0.16603588105115039,0.24595865550589224,0.10372723376758888,0.15121516184122086,0.17692754254495005,0.3456034734249922,0.13933315793330198,0.25405481924633055,0.08536153496755948,0.10102789162157069,0.25937155018399105,0.3049239709466415,0.1848468706105126,0.13403987871110662,0.36410862237290903,0.054323126019617085,0.28828569505973883,0.2760682998988412,0.2760980650911177,0.37416817776940975,0.2912761203923169,0.12062607576383365,0.1413636896929237,0.15644438927995774,0.012323469639242425,0.3654041261633028,0.029421041545921556,0.27991771283898864,0.2920644019373247,0.33748602025221586,0.22134490223820902,0.29010576954261474,0.12108916978638043,0.29823360436511603,0.13736629490475435,0.36113539137067846,0.06535272310655312,0.12630292426958142,0.19950778062205227,0.3103402228592391,0.2995196420412128,0.0842867497298014,0.057694278644718544,0.12158784171763931,0.193501660670361,0.21560201793030026,0.17165503638211166,0.2652360466592028,0.17102357743889507,0.3785316039755179,0.1043875391926144,0.2509488482680379,0.24455117546405272,0.11262988875291363,0.16467504980561093,0.14618944777598833,0.06899962400819573,0.1909180850526176,0.15466490120873658,0.07132694402686375,0.1799520181671046,0.16873758730349567,0.05254627106378389,0.05247501676720434,0.259002951938279,0.28263232188684156,0.3764721679635619,0.03480187618443993,0.0471445969513014,0.020727251387164403,0.21289137230277203,0.2490986457180906,0.16140938077286307,0.3191608883844531,0.2746797744015201,0.394336168378744,0.05515799331987146,0.023326265737000543,0.10992148222775514,0.0076200781267376175,0.37304457114660505,0.12158066347527018,0.22097206678858355,0.12722785315149676,0.0983234487955294,0.007661167392061641,0.15536107945088254,0.23535560059518065,0.3193192549192888,0.10321339696201877,0.3264913890997141,0.25916429961691884,0.1387039438191757,0.11982255543228285,0.2808068904305694,0.28963030428119146,0.2548214185611511,0.17765049893438942,0.008818178038991277,0.22960279340307255,0.24487535920385817,0.09609234591056066,0.08128481171495033,0.3457138555852097,0.07194134582079363,0.08391430841562629,0.24913639172515292,0.12764847993694248,0.1764574045684799,0.10343808239628771,0.2770973820462927,0.2511425732296573,0.3102025697661068,0.0
0.8741132935372002,0.8599840181926852,0.7770049971953176,0.9077276482240917,0.7278089643165363,0.7877107737664599,0.7080619553055234,0.841451436026263,0.776282813299448,0.6868450986198212,0.7232739819443639,0.7117872307389026,0.9643650878617331,0.808781710178334,0.8610623353848631,0.9738935094807415,0.6728871181076012,0.9747575028790716,0.8158548839674706,0.9424856837013009,0.6671982219601676,0.7091743516848511,0.677668411830965,0.861368713495136,0.6563045610183601,0.9170090205573012,0.7001745164656795,0.7021901847917985,0.7124485185563887,0.8985552381800059,0.9696863806438676,0.9630040056641909,0.64050168840429,0.7049747613234711,0.8688727863693113,0.8474202563031131,0.7400116259622266,0.9451373293658607,0.6521865100474143,0.8556127512340851,0.7092337902765484,0.8108698488206925,0.7549946281796738,0.9918940397710504,0.7946769095098388,0.9904373571157585,0.7020083666841469,0.9071763729126169,0.8868232500769238,0.9390581149848405,0.8774429855036259,0.8729436392482169,0.8642831029114468,0.9940206288305687,0.6912391104311458,0.6120454739437647,0.871188345773567,0.6689351079942238,0.8717535720643887,0.7278741643318802,0.6173406869625951,0.9079071968896322,0.6206592699355297,0.6896553262540092,0.7345634535180708,0.6530997802324001,0.9654276643572504,0.848734596366722,0.9501583787225751,0.8728208251830305,0.9967781624014647,0.8100611195442637,0.6215052965181298,0.6643434577430726,0.8353730647874855,0.7390914156230574,0.6451571203861134,0.6952558967674596,0.7898282921470047,0.8072727480865373,0.9738325035213443,0.6362716993227023,0.7431229800669604,0.8024196845564513,0.6453070323888783,0.8751208093106697,0.8060112365269083,0.7838047670793683,0.8624322295328359,0.7151258764176048,0.7357308406730377,0.6650793993283269,0.8094903873483865,0.7489635014996725,0.7041323455702936,0.6498968831017408,0.6092900817060641,0.6773409085765005,0.6989704787305682,0.794174522699452,0.7990455590736882,0.6158881275019661,0.7833551168569031,0.9402768464199034,0.7488354229143871,0.991831927832505,0.9147631591871406,0.9294698825997145,0.8352547463271791,0.7123369314003288,0.7609912259784738,0.8471687659209793,0.9540535641143537,0.8906594405364174,0.74406519529024,0.7031293409183663,0.853457911953678,0.6323380831080686,0.7498397335693361,0.7002591130020385,0.9480907670058292,0.8625149079558037,0.6483852799023646,0.804461324371036,0.6931604565334146,0.8993633705975466,0.9681435926370462,0.9427191520664663,1.0
0.3164487081349238,0.36748726884594357,0.3803939280446636,0.033769753707599916,0.173355542329979,0.2592401348113238,0.32098244165049233,0.09658869776576098,0.3658419437557154,0.08839053163925384,0.3464705606162747,0.20508503186567603,0.20616886874807588,0.14960224619279647,0.041402092567476206,0.13883602524781527,0.1706946859929892,0.19160842262118827,0.2956381161640534,0.14082804418602346,0.1626371441255946,0.3624394409288478,0.30102691785343827,0.009142307801516614,0.32483550308921505,0.39597756974014375,0.3759070965471288,0.3343823597984359,0.25166949893490687,0.11127684886610441,0.2617722445520385,0.27823698835034577,0.11262326441226822,0.10213184976337586,0.15876954363690815,0.25645878761341406,0.11722490771294956,0.22226660887141347,0.3596949607416731,0.11804012995169982,0.3863894944510047,0.18933919146928627,0.04036333505835757,0.02201575749182947,0.13546980571972603,0.10350358269194918,0.3374853308813009,0.2950553685667826,0.35381851474802334,0.23570139928474787,0.17418289903620027,0.10822717123429482,0.23324353376929988,0.24720991129446124,0.15717902549674664,0.374638168730956,0.25598183533980634,0.3349924802406132,0.24815629894758243,0.12661471413268197,0.29464766315148005,0.09210181235346596,0.23864374599944338,0.16094653720776073,0.059953947521748055,0.16529623021115714,0.12411233178163582,0.04488883268336857,0.32953129146394344,0.19943302257383314,0.13854250890856817,0.20198569988118034,0.30183324700338265,0.007318157287699823,0.21870070422944843,0.19166031331358716,0.35722807660602945,0.22238866351512554,0.05492913701562694,0.15547328611405611,0.24842774882103422,0.01837352282231395,0.3538596389590453,0.027112936285181723,0.01223645113854941,0.0008062296400880965,0.27349779665314194,0.18236803488906728,0.041127077691640326,0.3424834090622244,0.08108810963696259,0.13052966358842766,0.07108858953931084,0.3707025190890428,0.30322671326881434,0.289581358657709,0.017598412029117272,0.20908068169574623,0.2301809746978962,0.153008336033073,0.23474909261539284,0.29191905369185006,0.1595926516045136,0.11688599270567597,0.03560600361864976,0.07817050070040313,0.3930715638408547,0.3484653013777229,0.1385730070374069,0.33210946185469736,0.3059137524838737,0.38700704295761135,0.015765782987375188,0.23160232767792086,0.28031309305196483,0.33176919002678384,0.32107070596195997,0.11066135374325153,0.2814234574381437,0.32387749925238923,0.20635472486472076,0.20041680653357022,0.17646923190907104,0.08312148083333946,0.37176693600994326,0.3787825390965379,0.016193817050961946,0.21440482266548797,0.0
0.35425732621914263,0.2550594800086868,0.30714054032229676,0.2578372628463771,0.006787244642974777,0.28125061786926703,0.07083630553747788,0.2730283819880879,0.004202713692068327,0.12436272335696336,0.20677119162967303,0.13326824014431132,0.2775949008120259,0.20908381550017832,0.3838669523846741,0.14312496940436145,0.28874373262031355,0.33433666576879706,0.10144711484379015,0.3016525903179682,0.15732559999319806,0.05149086065329858,0.001458830973005343,0.29750302105485,0.07449763155137511,0.02047745368413021,0.19888363501585649,0.1386792138517665,0.27672268179068654,0.04294571815635009,0.053061267852078986,0.16164308332024044,0.2081632686275676,0.32967756748864907,0.2342500763739758,0.36103897805839286,0.08710713445534349,0.23848780639935374,0.2620953639170393,0.2903220206861283,0.39546027929146493,0.18721352896483748,0.14772783194515782,0.3408826700615312,0.07071636203412619,0.014811238911909098,0.17743562141253327,0.09888234181464087,0.1586101605020363,0.3944333245785283,0.139395292087701,0.28318628335735213,0.100160803900186,0.12136917750647021,0.09726207738410309,0.22886434809030043,0.09044343447857349,0.28734564106470617,0.2721096794143055,0.16850787039576118,0.010230808415122184,0.009060452890547266,0.21312272684357328,0.33567953142267615,0.23954946855039588,0.1742601846340297,0.352847533392997,0.07879817961071121,0.14376977172652147,0.22612378074824535,0.11666778765935444,0.39908499274399256,0.18092836677409802,0.020688889336460826,0.07043336750096865,0.21299234730987351,0.22002247987424373,0.3936577068778778,0.23998656737050747,0.266650928143687,0.08548910797368073,0.04274595265401802,0.2408040032592351,0.3459519906412414,0.23494918071608725,0.17711328727384817,0.23128265652865165,0.1875086313942884,0.05675263040612686,0.29647377010116066,0.213215265385869,0.1597291504232623,0.22385540081680252,0.09649078178133395,0.1711830861881729,0.24897808040149128,0.09047742946689281,0.299598033865826,0.20840436474263463,0.34468268416740633,0.31195190292819286,0.047694410672578826,0.34976347972278526,0.05114211895934062,0.36172568768351626,0.08793235995083504,0.1553202155832354,0.304059229660666,0.04546129629854434,0.3898894113557746,0.29964676288814196,0.10420494650028891,0.355041747084887,0.016580139482466904,0.004350935515233356,0.12947120360389813,0.04061522071176658,0.32796975379052734,0.15380613495808235,0.2478400296784533,0.329160255078655,0.06119728504674598,0.38947240072250855,0.26061634540867223,0.004897199273462727,0.2307811728143952,0.27834520331790363,0.1558569909859184,0.0
0.9405658113378748,0.6020853629824012,0.8300820182080634,0.7815169095978283,0.9073464049974257,0.7010883434859586,0.697497547837707,0.7266830900952389,0.6984650431971006,0.6087751149232081,0.85127636178712,0.8451011101090229,0.9407136220311453,0.8790987526907137,0.8563473246144269,0.6928374089966882,0.8960522344297464,0.9421513280765969,0.7775628983873983,0.8162020289481545,0.9137346493524097,0.7862485035974809,0.8666056247247471,0.6859297631535997,0.8337011104318645,0.6148710907730188,0.6835887055088352,0.9683491832904049,0.8380870744136192,0.7822033313638426,0.8087889461405446,0.6000117399871691,0.7838397738620513,0.6575929936798298,0.9432532055338031,0.7654096887773825,0.692803552893072,0.8047397256517115,0.7462871764722849,0.7840177521801154,0.8903004004703858,0.8036915928501858,0.9659815791588203,0.7027303022724254,0.7304258400408697,0.9110183106098223,0.91335520651291,0.9906372143477145,0.851357091604009,0.8295334634445564,0.835539155689653,0.7445291912536706,0.7539835119675204,0.7119414366837792,0.8387526483509208,0.9360965722422006,0.8533940528440407,0.7890327223619354,0.6254515879352237,0.6990632310065048,0.9380061736472596,0.7584842563550062,0.954226226615068,0.6970823119728178,0.8302885837694599,0.9854952763773992,0.8227398734238176,0.6835685430291121,0.6918189342293686,0.6630747014917809,0.6084918379880764,0.8769707690642208,0.913233718741137,0.9281029352731299,0.6294893806239267,0.9769061716592979,0.8473867075241661,0.6353392295830533,0.6339551761512381,0.8039203324524653,0.6977176192435265,0.6956375862974797,0.6047069330178749,0.7929374460930361,0.6346371868163415,0.6307051085932885,0.6634586714519944,0.6042632659192935,0.6414001109993737,0.8377369810486712,0.7026805091212182,0.627528731852434,0.6541934067688889,0.6172570053295309,0.9107831955739838,0.8245950467320763,0.7896535012422209,0.9493077300889254,0.6318614693831371,0.6148674707512183,0.7850961354797481,0.6508001110467183,0.6795267403496981,0.9763548528792152,0.7282335764725587,0.8355235257146676,0.8467481978862854,0.6869432753052687,0.9036924317056667,0.6384990154533935,0.7075564385834248,0.8229044591484649,0.7943415205617772,0.8932015645788559,0.9834500227408322,0.6987888710491547,0.6140953574578992,0.7320135480283256,0.9294878066106184,0.8950156300081316,0.805326325479336,0.7805921632398244,0.751979509734549,0.6851690617997662,0.9100089618748464,0.8673947228254145,0.8228459793582037,0.8954788838123513,1.0
0.8378921036618452,0.9050772659412787,0.9277373508322754,0.867072238970378,0.8816321080108972,0.8529133778141137,0.8597493912185191,0.9713798516950378,0.6742953895501911,0.7098920143305076,0.6373034195274949,0.9349297851857088,0.7795021294511395,0.9628418242190098,0.764670285298549,0.777045663232604,0.7793426005150332,0.8449972368724024,0.9064496467863449,0.7405169104468875,0.8520661813689279,0.6815869747027739,0.8216188418005799,0.818633959937472,0.9554863462593148,0.9583380895398909,0.7948844633198302,0.6098397863113536,0.9378487802472677,0.6002489882260688,0.7913014542030175,0.6079160630533827,0.7410365177424092,0.8547058744266296,0.7484803612216323,0.9707565434307426,0.8563054533779235,0.8585775490218961,0.7497748183877478,0.6154174097185038,0.8952718893967824,0.8864978922177862,0.812050010801527,0.7665072157030763,0.8153268200034486,0.8987261616601541,0.8851141723151461,0.8632438649312761,0.9615109069613317,0.8439553509201214,0.6058038590180149,0.847225534254102,0.8450236982681117,0.6278544654021753,0.7710919017263844,0.860438504783331,0.8818004926992207,0.9572198500951854,0.9365523922839523,0.646620723724373,0.8435137706549658,0.8385925644786586,0.7214991670710398,0.673642282447157,0.6798034635975605,0.6710191076160493,0.9225054689659946,0.6593572202632353,0.7057567909367222,0.6871153618086856,0.8851427329636127,0.6633583577568526,0.6096259810433915,0.7496901687672928,0.7220377044603947,0.7590818819823003,0.9015262956453504,0.6049467635580646,0.6150830406950235,0.7022578527463231,0.9556833945119304,0.6676298002391055,0.9988151827126427,0.9222770264285468,0.7824546212516851,0.8991448980994426,0.807526049974765,0.8263969058559437,0.8323086967675404,0.8594882051454484,0.624305676012236,0.8465992419745401,0.8867794327434042,0.7242892540146851,0.9914315321893428,0.6577780344045777,0.964177009011355,0.8705797631782866,0.8657257912754934,0.9504090639678662,0.6651703179124923,0.9251960253091287,0.9183768352620036,0.7134424957131043,0.7863194490998578,0.8732378819746727,0.7697371059290459,0.6313084090997501,0.7109717873882413,0.8053471765184139,0.9265317793541563,0.6276920475743984,0.6706031084526722,0.9724175145610605,0.7272490717651404,0.7510067336253726,0.8663538765169178,0.7473556571249077,0.6923108868652565,0.9873824579763536,0.8084054853305095,0.7484114929116765,0.9046040474145012,0.6408886642452772,0.8524970896271888,0.8317435041071546,0.8208701833605738,0.8660457672331258,1.0
